INSEE_COM;Part des cadres et prof. intellectuelles sup. dans le nb d’emplois au LT 2018;Part des prof. intermédiaires dans le nb d’emplois au LT 2018;Part des employés dans le nb d’emplois au LT 2018;Part des ouvriers dans le nb d’emplois au LT 2018;Part des artisans, commerçants, chefs d’ent. dans le nb d’emplois au LT 2018;Part des agriculteurs expl. dans le nb d’emplois au LT 2018;Artisans, commerçants, chefs d'entreprise;Cadres et professions intellectuelles supérieures;Professions intermédaires;Employés;Ouvriers;Nb d'emplois au lieu de travail (LT) 2018;Part des emplois sal. dans le nb d’emplois au LT 2018;Part des emplois non sal. dans le nb d’emplois au LT 2018
45344;0.9;10.2;25.4;42.9;20.5;0;21;1;10;25;43;88;75.6;24.4
45345;4.3;16.6;40.1;22.2;16.7;0;10;3;10;24;13;112;70.8;29.2
45346;8.2;15.5;17.4;36.1;18.8;4;71;31;59;66;137;395;73.4;26.6
45347;18.8;22.8;29.1;16.7;12.5;0;10;15;18;23;13;61;85.2;14.8
45348;0;23.1;12.7;26;25.6;12.6;20;0;18;10;20;75;56.2;43.8
46001;18.7;11.4;13.8;42;9.5;4.6;10;20;12;15;44;118;61.8;38.2
46002;0;0;0;26.5;24.5;49;5;0;0;0;5;13;29.3;70.7
46003;9.3;17.2;21.1;20.8;24.6;7;36;13;25;31;30;150;61.6;38.4
46004;0;73.8;0;26.2;0;0;0;0;14;0;5;39;63.7;36.3
46005;0;49.9;12.7;24.8;12.6;0;5;0;20;5;10;73;74.2;25.8
46006;0;10.9;22.1;22.9;44.1;0;20;0;5;10;11;50;47.9;52.1
46007;3.2;17.6;51.1;12;12.8;3.2;20;5;28;80;19;139;74.1;25.9
46008;0;10.8;17.8;0;0;71.3;0;0;3;5;0;26;36;64
46009;10.3;16.5;42.9;13.2;13.6;3.4;20;15;24;63;20;188;75.1;24.9
46010;0;0;0;100;0;0;0;0;0;0;5;26;50;50
46011;25.1;16.4;16.5;17;8.2;16.8;5;15;10;10;10;47;50.1;49.9
46012;6.7;6.6;6.7;26.6;26.7;26.7;20;5;5;5;20;90;52.9;47.1
46013;11.7;16.9;30.5;10;10.3;20.6;5;6;8;15;5;32;66.4;33.6
46015;6.2;20.4;26.4;36;9.1;2;44;30;100;129;176;556;81.8;18.2
46016;0;5.9;17.6;17.6;17.7;41.2;15;0;5;15;15;74;60;40
46017;0;0;17;33.2;16.6;33.2;5;0;0;5;10;27;40.8;59.2
46018;16.7;0;16.7;16.7;33.3;16.7;10;5;0;5;5;30;26.8;73.2
46020;40.3;0;0;39.5;10.1;10.1;5;20;0;0;20;45;35.3;64.7
46021;4;20.6;27.8;15.6;16.2;15.8;20;5;26;35;19;123;69.2;30.8
46022;25.4;0;12.6;36.7;12.7;12.7;5;10;0;5;15;31;36.2;63.8
46023;7.2;7.6;0;50;6.9;28.3;10;10;11;0;71;130;51.8;48.2
46024;8.2;0;8;58.8;16.6;8.4;10;5;0;5;35;54;68.4;31.6
46026;0;33.3;0;33.3;0;33.3;0;0;4;0;4;8;55.8;44.2
46027;0;0;51;49;0;0;0;0;0;5;5;12;41.6;58.4
46028;0;14.9;23.8;20.5;23.4;17.4;39;0;25;40;34;196;59.1;40.9
46029;13.7;21;17;44.3;3.5;0.6;89;355;543;439;1147;2652;94.8;5.2
46030;16.7;16.7;16.7;16.6;16.7;16.7;10;10;10;10;10;43;44.3;55.7
46031;0;7.9;52.1;14;13;13;5;0;3;19;5;31;59.8;40.2
46032;0;60.3;1.8;9.5;28.4;0;15;0;32;1;5;46;58.7;41.3
46033;3;11.7;17.4;13.8;22.1;32;37;5;20;29;23;141;46;54
46034;14.4;7.2;21;28.7;14.4;14.4;11;11;5;15;21;43;31.7;68.3
46035;20;20;0;0;0;60;0;5;5;0;0;18;44.4;55.6
46036;0;50.1;0;24.4;25.5;0;5;0;10;0;5;19;27.8;72.2
46037;23.2;12.1;0;18.3;46.4;0;19;10;5;0;8;32;42.5;57.5
46038;8.1;24.1;33.2;21.8;11.4;1.5;76;54;161;222;146;638;80.4;19.6
46039;0;16.9;0;32.3;33.8;16.9;10;0;5;0;10;49;59.8;40.2
46040;5.4;11;38.9;5.5;16.8;22.4;15;5;10;35;5;61;41.6;58.4
46041;0;0;0;0;50;50;5;0;0;0;0;22;45.5;54.5
46042;16.3;29.4;33.5;14.2;6.3;0.4;878;2263;4079;4652;1967;14276;88.5;11.5
46043;0;0;0;0;50;50;5;0;0;0;0;13;38.7;61.3
46044;7.3;29.2;4;41.3;13.6;4.5;30;16;64;9;91;204;83.5;16.5
46045;12.4;14.7;30.2;16.2;20.5;6;103;62;73;151;81;490;73.3;26.7
46046;0;78.5;21.5;0;0;0;0;0;18;5;0;23;60.9;39.1
46047;9.9;9.9;40.6;0;19.8;19.8;10;5;5;20;0;29;27.9;72.1
46049;14.4;28.8;28.8;13.7;14.4;0;5;5;10;10;5;39;43.6;56.4
46050;0;0;33.3;0;66.7;0;11;0;0;5;0;9;49.5;50.5
46051;18.6;25.1;16.7;27;8.4;4.3;20;45;61;40;65;224;86.8;13.2
46052;0;80;0;0;0;20;0;0;20;0;0;22;22.7;77.3
46053;25.1;0;16.7;33.4;16.7;8.1;10;15;0;10;20;41;53.7;46.3
46054;12;0;24;6;34.1;24;29;10;0;21;5;70;36.5;63.5
46055;8.7;13.2;42;26.9;9.1;0;35;33;50;160;102;394;86.1;13.9
46056;50;0;0;25;25;0;5;11;0;0;5;15;35.2;64.8
46057;12.4;18.7;18.7;25.4;12.4;12.4;10;10;15;15;20;71;40.5;59.5
46058;0;25.9;25.8;16.3;6.4;25.7;5;0;20;20;13;77;62.1;37.9
46059;14.3;14.3;28.6;0;14.3;28.6;5;5;5;10;0;28;28.6;71.4
46060;0;0;25;0;0;75;0;0;0;5;0;22;54.8;45.2
46061;10;10;20;10;0;49.9;0;5;5;10;5;33;30.3;69.7
46062;6.9;23.3;13;53.4;3.4;0;5;10;34;19;77;157;83.1;16.9
46063;7.4;18.5;35.8;10.6;8.7;19.1;51;43;108;209;62;468;65.1;34.9
46064;7.7;32.5;34.3;17.2;5.9;2.4;24;32;132;140;70;446;83.1;16.9
46065;0;7.1;21.5;49.8;14.3;7.3;10;0;5;15;35;63;59.4;40.6
46066;5.3;18.8;32.8;22.6;17.3;3.2;44;13;48;83;57;288;73.3;26.7
46068;0;40;0;0;40;20;10;0;10;0;0;28;32.2;67.8
46069;20;20;20;20;20;0;5;5;5;5;5;16;25;75
46070;0;41.3;20.6;38.1;0;0;0;0;20;10;18;55;76.7;23.3
46072;0;16.1;15.9;35.8;32.2;0;10;0;5;5;11;41;51.1;48.9
46073;0;13.3;20;26.6;33.3;6.7;25;0;10;15;20;65;49.2;50.8
46074;0;9.3;18.1;9.1;63.4;0;35;0;5;10;5;59;45.6;54.4
46075;0;16.6;33.2;16.6;17;16.6;5;0;5;10;5;28;67.8;32.2
46076;8;14.8;0;7.6;46.7;23;30;5;10;0;5;40;52.2;47.8
46078;0;0;49.6;16.2;0;34.2;0;0;0;15;5;20;41.4;58.6
46079;0;0;0;0;100;0;5;0;0;0;0;10;30;70
46080;9.1;12.1;33.6;24.2;21;0;35;15;20;56;40;128;73.3;26.7
46081;0;0;50;0;0;50;0;0;0;10;0;9;33.3;66.7
46082;0;10;40;0;50;0;25;0;5;20;0;41;34.2;65.8
46083;3.8;10.7;25.5;19.3;19.7;21;66;13;36;86;65;266;61.6;38.4
46084;0;8.3;16.5;33.4;16.7;25;10;0;5;10;20;61;60.7;39.3
46085;0;16.7;16.8;49.8;16.8;0;5;0;5;5;15;34;67.5;32.5
46086;10;5;20;0;45;20.1;44;10;5;20;0;71;31.9;68.1
46087;7.4;14.8;33.2;3.7;18.6;22.3;25;10;20;45;5;86;36;64
46088;4.7;12;35.7;26;12.1;9.4;13;5;13;38;27;108;57.9;42.1
46089;8.1;21.7;27.1;21.4;21.6;0;40;15;40;50;39;165;54.8;45.2
46090;0;0;10.1;9.6;20.1;60.2;10;0;0;5;5;29;25;75
46091;0;20;10;10;10;50;5;0;10;5;5;37;40.5;59.5
46092;0;0;51.5;48.5;0;0;0;0;0;5;5;11;45.2;54.8
46093;19.9;19.9;60.2;0;0;0;0;5;5;15;0;14;57.2;42.8
46094;33.2;0;0;16.5;33.5;16.8;10;10;0;0;5;33;36.5;63.5
46095;0;29.1;29.9;10.1;31;0;48;0;45;46;15;148;71.6;28.4
46096;100;0;0;0;0;0;0;5;0;0;0;17;23.5;76.5
46097;33.3;0;0;0;66.7;0;10;5;0;0;0;10;20.1;79.9
46098;0;0;40.5;49.6;9.9;0;5;0;0;20;24;47;43.1;56.9
46100;27.1;0;27.5;0;27.1;18.4;14;14;0;15;0;53;40.8;59.2
46101;0;22.3;22.3;22;0;33.5;0;0;10;10;10;50;53;47
46102;15;27.4;26.5;25.1;5.5;0.4;457;1240;2268;2193;2071;8374;89.9;10.1
46103;3;6;30;15.6;15.2;30.1;25;5;10;50;26;171;44.1;55.9
46104;0;0;0;0;100;0;5;0;0;0;0;8;12.4;87.6
46105;16.9;15.2;12.2;28.6;23.6;3.4;35;25;23;18;42;100;72.1;27.9
46106;0;22.5;21.8;0;22.1;33.7;10;0;10;10;0;38;42.7;57.3
46107;18.3;18.3;18;36.5;8.9;0;5;10;10;10;20;60;72;28
46108;17.7;35.6;17.7;17.2;5.8;5.9;5;15;30;15;15;91;68;32
46109;8.3;17.2;9.2;55.5;9.7;0;38;32;67;36;215;375;89.2;10.8
46111;0;0;0;0;100;0;5;0;0;0;0;6;0;100
46112;0;13.6;0;32;13.6;40.8;5;0;5;0;11;26;61.2;38.8
46113;0;8.3;33.3;0;16.7;41.7;10;0;5;20;0;38;34.3;65.7
46114;0;7.1;28.3;35.6;14.6;14.4;10;0;5;20;25;63;57.1;42.9
46115;0;0;0;51.1;0;48.9;0;0;0;0;5;21;9.7;90.3
46116;;;;;;;0;0;0;0;0;2;0;100
46117;13;21.7;25.3;25.3;11;3.6;15;18;30;35;35;158;79.8;20.2
46118;15.8;12.1;17.9;30.2;12.1;12.1;10;13;10;15;25;101;54.5;45.5
46119;0;0;28.9;28.5;14.2;28.5;5;0;0;10;10;28;68;32
46120;0;30.3;0;39.7;20;10;10;0;15;0;19;48;69.4;30.6
46121;0;14.4;13.9;14.4;0;57.3;0;0;5;5;5;21;19.5;80.5
46122;0;0;22.3;33;22.2;22.6;10;0;0;10;15;24;54.1;45.9
46123;28.5;14;14.6;14.1;14.4;14.4;5;10;5;5;5;57;65.8;34.2
46124;0;0;42.9;57.1;0;0;0;0;0;15;20;51;67.6;32.4
46125;5.6;0;0;5.6;22.2;66.6;20;5;0;0;5;83;24.4;75.6
46126;0;8.8;27.5;18;18.3;27.5;10;0;5;16;10;59;54.1;45.9
46127;10;27.6;36.3;15.6;9.1;1.4;226;247;681;895;386;2492;83.6;16.4
46128;14.2;22.8;27.2;27.7;6.7;1.4;166;352;566;676;687;2458;87.5;12.5
46129;0;27.8;14.4;14.5;0;43.2;0;0;10;5;5;45;55.6;44.4
46130;0;13.5;16.4;2.5;40.5;27;15;0;5;6;1;50;50.1;49.9
46131;0;0;0;0;50;50;5;0;0;0;0;17;31.1;68.9
46132;11.1;11.1;11.1;22.2;11.1;33.3;5;5;5;5;10;50;48;52
46133;10.6;9.7;10;0;60;9.7;29;5;5;5;0;31;6.4;93.6
46134;0;0;0;0;33.4;66.6;5;0;0;0;0;26;45.7;54.3
46135;0;0;0;0;0;100;0;0;0;0;0;21;18.9;81.1
46136;29.2;31.5;7.9;0;23.6;7.9;15;19;20;5;0;38;49.4;50.6
46137;24;12.4;14.2;17.5;12;20;15;30;15;18;22;113;54.1;45.9
46138;11.2;16.6;30.8;18.8;12.2;10.4;49;44;66;123;75;400;71.6;28.4
46139;0;7.2;57.4;6.6;7.4;21.5;5;0;5;41;5;43;54.8;45.2
46140;8;19.9;4.7;51.4;12;4;15;10;25;6;64;66;71.3;28.7
46142;12.9;0;0;25.6;0;61.5;0;5;0;0;10;40;56.7;43.3
46143;11;22.6;34.1;20.9;10.7;0.7;79;81;167;252;154;756;84.6;15.4
46144;7.8;7.9;38.5;23.4;15.4;6.9;10;5;5;25;15;88;65.6;34.4
46145;4.8;19.3;15.9;40.8;16.7;2.5;35;10;40;33;85;166;72.8;27.2
46146;0;0;0;0;0;100;0;0;0;0;0;12;0;100
46147;0;16.8;16.8;33.3;15.7;17.5;5;0;5;5;10;32;68.8;31.2
46148;5.6;21;28;18.6;21.1;5.7;105;28;105;139;92;519;72.3;27.7
46149;11.3;16.1;15.8;38.9;14.4;3.5;21;16;24;23;57;167;67.8;32.2
46151;0;0;0;33.3;33.3;33.3;5;0;0;0;5;16;26.5;73.5
46152;0;0;0;66.2;33.8;0;5;0;0;0;10;31;48.1;51.9
46153;22.9;21.5;10.7;0;10.7;34.2;5;10;9;5;0;53;37.3;62.7
46154;0;21.4;21.4;21.4;14.5;21.4;3;0;5;5;5;35;19.9;80.1
46155;0;0;19.9;30.3;19.9;29.9;10;0;0;10;15;40;30.1;69.9
46156;10;13.4;20.7;35.8;20.1;0;30;15;20;31;54;141;69.4;30.6
46157;0;0;34;0;33.8;32.2;5;0;0;5;0;17;35.3;64.7
46159;0;0;14.2;0;14.8;71;5;0;0;5;0;35;50.5;49.5
46160;12;23.8;40.2;10.6;10.8;2.7;20;22;44;75;20;187;78.7;21.3
46161;20.1;0;19.5;0;0;60.4;0;5;0;5;0;61;30.5;69.5
46162;10;10;40.2;19.9;0;19.9;0;5;5;20;10;56;62.6;37.4
46163;8.1;15.9;0;75.9;0;0;0;8;15;0;73;129;86.3;13.7
46164;0;14.3;28.6;42.9;0;14.3;0;0;5;10;15;83;73.5;26.5
46165;6.2;6.4;25.1;19;18.5;24.7;14;5;5;20;15;61;51.2;48.8
46167;0;0;0;0;50;50;5;0;0;0;0;9;20;80
46168;66.7;0;0;0;33.3;0;5;10;0;0;0;23;45.3;54.7
46169;0;0;0;0;33.3;66.7;5;0;0;0;0;24;40;60
46170;9.5;31.5;41.3;15;2;0.7;15;72;238;312;113;807;94.1;5.9
46171;10.5;27.2;0;0;30.7;31.5;15;5;13;0;0;38;21.1;78.9
46172;4.1;13.4;45.9;23.1;6.8;6.6;10;6;20;68;34;164;80.4;19.6
46173;5.8;20.9;34.9;13.5;20.7;4;68;19;69;115;44;303;64.8;35.2
46174;20;10.1;0;10;10;49.9;5;10;5;0;5;30;40.1;59.9
46175;5.6;16.6;5.6;28;21.7;22.5;19;5;15;5;25;90;61.1;38.9
46176;4.5;18;31.8;14;22.7;9;25;5;19;35;15;142;62.3;37.7
46177;3.1;7;6.3;61.6;6.2;15.8;10;5;11;10;100;174;74.2;25.8
46178;0;0;0;39.9;60.1;0;15;0;0;0;10;35;51.4;48.6
46179;0;0;0;0;0;100;0;0;0;0;0;14;50;50
46180;8.2;25.1;17.1;0;41.3;8.2;24;5;15;10;0;31;53.6;46.4
46181;100;0;0;0;0;0;0;5;0;0;0;9;21.9;78.1
46182;7.1;27.4;32.4;23.7;6.1;3.4;48;55;215;254;186;821;78.2;21.8
46183;0;20;10;0;50;20;25;0;10;5;0;54;35.9;64.1
46184;0;0;28.5;14.4;42.8;14.3;30;0;0;20;10;60;38.4;61.6
46185;11.2;22.4;25.7;24.3;12.6;3.8;99;87;175;201;190;840;78.7;21.3
46186;25.8;0;9.4;9.4;27.8;27.5;15;14;0;5;5;57;51.9;48.1
46187;3.9;3.9;27;23;30.8;11.5;40;5;5;35;30;83;49.5;50.5
46188;6.7;13.6;13.3;66.4;0;0;0;5;10;10;50;79;83.4;16.6
46189;4.6;17.9;13.8;13.5;22.9;27.3;26;5;20;15;15;67;48.2;51.8
46190;0;0;0;0;0;100;0;0;0;0;0;13;7.6;92.4
46191;9;25.4;17.1;42.7;5.7;0;28;44;124;83;209;546;87.1;12.9
46192;0;0;12.5;24.9;25;37.6;10;0;0;5;10;39;43.6;56.4
46193;0;21.1;0;0;36.5;42.4;30;0;18;0;0;85;35.3;64.7
46194;0;9.1;18.4;27.1;9.1;36.4;5;0;5;10;15;41;46.7;53.3
46195;0;0;9;36.8;9;45.1;5;0;0;5;20;58;30.7;69.3
46196;0;0;50;0;0;50;0;0;0;6;0;15;36.1;63.9
46197;15.5;18.1;21.4;32.5;10.3;2.2;45;68;79;94;143;383;86.1;13.9
46198;0;0;0;50;0;50;0;0;0;0;5;14;21.8;78.2
46199;14.3;7.1;28;15.6;28;7;20;10;5;20;11;63;46.5;53.5
46200;0;14.8;9.9;50.1;20.1;5;20;0;15;10;50;67;74.5;25.5
46201;7;18.9;33.5;16.6;13.9;10.1;92;46;125;222;110;650;68.9;31.1
46202;0;21.8;8.8;39.2;21.8;8.4;25;0;25;10;45;104;66.9;33.1
46203;0;13.1;13.7;46.2;20.3;6.8;15;0;10;10;35;114;73.5;26.5
46204;4.2;29.3;50;9.7;4.1;2.7;15;15;108;185;36;331;86.2;13.8
46205;20;20;21.4;38.5;0;0;0;5;5;6;10;41;52.4;47.6
46206;0;0;0;50;0;50;0;0;0;0;5;26;42.5;57.5
46207;0;0;68.8;5.3;8.6;17.3;5;0;0;41;3;72;70.4;29.6
46208;22.6;11.8;21.8;10.8;0;33;0;10;5;10;5;62;41;59
46209;0;0;50;0;25;25;5;0;0;10;0;10;20;80
46210;0;0;25;0;75;0;14;0;0;5;0;7;38;62
46211;17.1;15.9;33.7;0;0;33.3;0;5;5;10;0;33;71.7;28.3
46212;0;0;0;0;0;100;0;0;0;0;0;10;0;100
46213;8.6;16.9;8.4;25.2;32.7;8.2;20;5;10;5;15;70;62.3;37.7
46214;5.5;12.3;38.8;20.7;17.1;5.5;15;5;11;35;19;112;74.3;25.7
46215;17.4;20.9;31.2;7;20.5;3;30;25;30;45;10;137;63.3;36.7
46216;11.3;11;25.9;14.5;29.8;7.5;41;15;15;35;20;105;65.2;34.8
46217;0;16.7;6.2;19.6;31.2;26.3;24;0;13;5;15;71;51.2;48.8
46218;0;0;26.5;47.6;0;25.9;0;0;0;5;9;46;73.8;26.2
46219;16.1;16.1;0;33.9;17.1;16.7;5;5;5;0;10;72;38.3;61.7
46220;22.1;16.7;11.1;27.5;22.6;0;21;20;15;10;25;101;55.3;44.7
46221;11.8;29.4;23.3;11.8;5.9;17.7;5;10;25;20;10;88;74.9;25.1
46222;0;100;0;0;0;0;0;0;10;0;0;19;53.3;46.7
46223;0;0;0;0;32.2;67.8;5;0;0;0;0;12;16.4;83.6
46224;10.8;27.3;35.8;14.1;11.4;0.7;82;78;197;259;102;727;83.4;16.6
46225;7.8;21.6;34.7;17.3;14.8;3.9;152;80;222;357;178;978;72;28
46226;0;100;0;0;0;0;0;0;5;0;0;19;21;79
46227;33.3;33.3;0;0;33.3;0;5;5;5;0;0;13;23.1;76.9
46228;11.3;15.2;32.1;15.1;18.8;7.4;25;15;20;43;20;129;59.3;40.7
46229;25.3;14.2;25;21.1;14.4;0;20;36;20;35;30;161;73.1;26.9
46230;0;0;0;100;0;0;0;0;0;0;8;16;80.6;19.4
46231;8.8;19.9;36.5;26.7;3.3;4.8;24;64;146;268;196;831;80;20
46232;4.5;17.9;23.1;28.9;18.2;7.4;61;15;60;78;97;305;73.9;26.1
46233;0;16.7;16.7;0;50;16.7;15;0;5;5;0;11;9.1;90.9
46234;0;0;0;100;0;0;0;0;0;0;5;13;30.7;69.3
46235;0;0;0;0;33.3;66.7;5;0;0;0;0;19;31.8;68.2
46236;0;25;0;0;75;0;14;0;5;0;0;14;14.7;85.3
46237;0;12.7;12.7;36.7;25.3;12.7;10;0;5;5;15;43;42.1;57.9
46238;7.7;11.5;11.8;34.9;15.2;18.9;20;10;15;15;45;113;68.8;31.2
46239;0;20.5;0;26.5;26.5;26.5;5;0;4;0;5;25;45.1;54.9
46240;5.7;16.2;20.8;38.2;13.5;5.6;71;30;86;110;202;511;71.4;28.6
46241;;;;;;;0;0;0;0;0;11;54.5;45.5
46242;0;0;0;0;0;100;0;0;0;0;0;16;37.8;62.2
46243;0;0;0;20;40;40;10;0;0;0;5;29;38;62
46244;0;0;0;0;100;0;5;0;0;0;0;12;16.7;83.3
46245;24.7;0;25.6;0;0;49.7;0;5;0;5;0;12;34;66
46246;0;0;0;0;0;100;0;0;0;0;0;5;0;100
46247;0;0;0;0;0;100;0;0;0;0;0;27;22.2;77.8
46249;17.4;0;0;16.5;16.5;49.5;5;5;0;0;5;11;55;45
46250;0;50;0;0;0;50;0;0;5;0;0;7;13.7;86.3
46251;13.2;28.8;33.4;14.7;9.4;0.5;205;289;628;727;320;2161;83.4;16.6
46252;7.2;42;7.2;0;14.5;29;10;5;29;5;0;51;27.1;72.9
46253;;;;;;;0;0;0;0;0;17;35.6;64.4
46254;0;0;0;0;0;100;0;0;0;0;0;11;9.1;90.9
46255;0;6;0;24.9;18.7;50.3;15;0;5;0;20;83;30.7;69.3
46256;12.5;20.7;12.6;8.2;45.9;0;54;15;25;15;10;103;38.3;61.7
46257;0;41.9;0;0;38.7;19.4;9;0;10;0;0;20;9.6;90.4
46258;;;;;;;0;0;0;0;0;4;0;100
46259;0;25.2;0;49.6;12.6;12.6;5;0;10;0;20;38;84.2;15.8
46260;10.9;0;0;23.4;10.9;54.7;5;5;0;0;10;31;25.6;74.4
46262;8.7;6.7;6.6;34.8;10.5;32.7;24;20;15;15;79;167;44.2;55.8
46263;6.8;13.4;19.7;20;13.1;27;10;5;10;15;15;111;63.5;36.5
46264;7.3;36.7;0;56;0;0;0;5;25;0;38;71;82.5;17.5
46265;0;0;19.7;0;19.7;60.7;5;0;0;5;0;51;46.2;53.8
46266;0;0;27.3;0;18.2;54.6;10;0;0;15;0;48;56.3;43.7
46267;7;17.2;27.3;13.8;27.8;7;40;10;25;39;20;129;65;35
46268;11.7;18.6;21.2;16.7;27.1;4.7;56;24;39;44;35;172;65;35
46269;0;0;0;0;50;50;5;0;0;0;0;13;15.4;84.6
46270;0;33.3;0;0;55.6;11.1;25;0;15;0;0;34;26.5;73.5
46271;17;0;50.1;0;16.3;16.6;5;5;0;15;0;55;65.8;34.2
46272;0;24.8;12.4;12.4;24.8;25.5;9;0;9;5;5;27;39.6;60.4
46273;9;16;37;20.6;9.8;7.6;33;30;54;125;70;372;84.3;15.7
46276;0;10;10.1;39.7;10.2;30.1;5;0;5;5;20;35;42.8;57.2
46277;0;0;0;32.6;33.7;33.7;5;0;0;0;5;21;35.9;64.1
46279;0;0;0;29.7;0;70.3;0;0;0;0;15;57;19.8;80.2
46280;0;33.9;0;32.2;16.9;16.9;5;0;10;0;10;23;51.7;48.3
46281;0;11.9;0;25.1;12.6;50.4;5;0;5;0;10;34;56;44
46282;0;0;0;0;0;100;0;0;0;0;0;28;17.5;82.5
46283;0;21;38.8;25.4;5.4;9.4;3;0;11;20;13;63;54;46
46284;6.1;31.2;18.8;6.3;37.6;0;30;5;25;15;5;91;71.4;28.6
46286;0;0;0;0;100;0;5;0;0;0;0;15;26.7;73.3
46288;0;0;20;20;60;0;15;0;0;5;5;23;39.2;60.8
46289;21.7;13.4;21.7;0;43.3;0;10;5;3;5;0;20;30.3;69.7
46290;0;0;50;25;25;0;5;0;0;10;5;35;54.2;45.8
46292;0;100;0;0;0;0;0;0;5;0;0;16;48.2;51.8
46293;0;4.6;44.4;23.7;13.7;13.5;15;0;5;48;26;118;68.2;31.8
46294;25;0;0;25;25;25;5;5;0;0;5;20;35;65
46295;0;41.2;19.6;19.6;19.6;0;5;0;10;5;5;20;46;54
46296;4.5;8;23.9;15.9;8;39.8;5;3;5;15;10;47;59.4;40.6
46297;5.6;22.9;35.4;10.1;15.8;10.1;55;20;80;123;35;301;63.7;36.3
46299;25.3;0;24.9;0;24.9;24.9;5;5;0;5;0;35;34.5;65.5
46301;7.3;35.6;14.7;24.1;11;7.3;15;10;49;20;33;152;76.4;23.6
46302;0;0;0;14.6;14.1;71.3;5;0;0;0;5;31;13.2;86.8
46303;0;0;0;19.8;0;80.2;0;0;0;0;3;13;38.5;61.5
46304;0;0;0;0;100;0;5;0;0;0;0;16;18.6;81.4
46305;0;16.6;8.3;16.9;8.3;49.9;5;0;10;5;10;46;30.5;69.5
46306;0;0;0;0;0;100;0;0;0;0;0;9;43.9;56.1
46307;0;16;26.2;26.3;10.5;21;10;0;15;25;25;96;65.7;34.3
46308;20;0;0;20;0;60;0;5;0;0;5;14;14.5;85.5
46309;12.8;19.4;35.1;23.4;8.4;1;178;271;412;746;496;2205;85.6;14.4
46310;0;49.5;0;0;0;50.5;0;0;10;0;0;15;33;67
46311;4.4;7.4;31.1;14.3;11.8;31;40;15;25;106;49;385;52.4;47.6
46312;0;0;14.4;28.3;21.5;35.8;15;0;0;10;20;33;45.4;54.6
46313;14.2;30;0;13.8;14.5;27.6;5;5;10;0;5;34;63.6;36.4
46314;12.8;5.5;16.5;27.4;10.6;27.1;10;12;5;15;25;72;51.3;48.7
46315;0;0;50;0;50;0;5;0;0;5;0;27;28.6;71.4
46316;0;25.3;5.1;30;5.1;34.6;5;0;25;5;30;76;71.4;28.6
46317;10.4;16;21.2;13.8;14.1;24.5;20;15;23;30;20;119;72.3;27.7
46318;0;0;0;0;100;0;9;0;0;0;0;22;48.9;51.1
46319;0;20;0;0;60;20;15;0;5;0;0;23;34.5;65.5
46320;14.9;7.3;18.2;14.9;37.2;7.5;25;10;5;12;10;70;45.1;54.9
46321;0;9.1;45.5;18.2;18.2;9.1;10;0;5;25;10;38;68.4;31.6
46322;0;38;37.8;14.7;0;9.5;0;0;20;20;8;82;51.1;48.9
46323;0;25;25;0;50;0;10;0;5;5;0;16;50.1;49.9
46324;0;0;14.3;57;28.7;0;10;0;0;5;20;29;48;52
46328;9;9;9.4;18.4;27.1;27.1;14;5;5;5;10;67;41.8;58.2
46329;0;4.8;24.8;26.5;17.7;26.1;10;0;3;14;15;40;54.5;45.5
46330;12;26.7;34.3;12.7;12.8;1.6;81;76;169;216;80;590;79.4;20.6
46332;0;0;0;0;66.8;33.2;20;0;0;0;0;36;33.2;66.8
46333;0;0;33.3;0;0;66.7;0;0;0;5;0;17;23.5;76.5
46334;4.4;13.2;27.4;22.5;27.6;4.9;87;14;41;86;71;333;66.3;33.7
46335;0;13.5;6.7;27.5;7;45.3;5;0;10;5;20;66;46.9;53.1
46336;14.6;27.1;3.1;34.4;8.1;12.7;13;23;43;5;55;179;77.9;22.1
46337;9.4;0;0;53.4;18.6;18.6;10;5;0;0;30;48;57;43
46338;0;0;0;0;0;100;0;0;0;0;0;17;24.2;75.8
46339;0;10.7;15.9;47.7;10.2;15.4;10;0;10;15;44;106;75.5;24.5
46340;1.4;24;37.1;24.2;13.4;0;10;1;18;28;18;82;72.2;27.8
47001;16.1;29.3;35.3;13.8;5.4;0.1;1337;4003;7269;8781;3437;24983;90.7;9.3
47002;0;0;0;25.5;24.6;49.9;5;0;0;0;5;16;56.6;43.4
47003;0;0;37.6;0;36.9;25.5;15;0;0;15;0;32;41.2;58.8
47004;14.8;15;26.2;29.8;12;2.3;161;199;201;351;399;1418;83.7;16.3
47005;6.5;11.9;39.2;15;14.3;13;22;10;18;61;23;162;71.7;28.3
47006;2.7;15.2;20.3;32.9;26.2;2.7;49;5;29;38;62;174;69.7;30.3
47007;0;0;27.3;27.3;18.2;27.2;10;0;0;15;15;40;60;40
47008;0;37.5;0;31.2;0;31.2;0;0;6;0;5;16;81.2;18.8
47009;3.9;10.2;11.7;58.5;11.7;3.9;15;5;13;15;76;176;83.8;16.2
47010;0;0;0;16.6;50.3;33.2;15;0;0;0;5;23;52.1;47.9
47011;0;11.1;0;22.3;33.3;33.3;15;0;5;0;10;30;36.8;63.2
47012;0;50.5;0;0;24.8;24.8;5;0;10;0;0;30;53.3;46.7
47013;0;14.9;30.4;24.4;30.4;0;10;0;5;10;8;32;62.5;37.5
