INSEE_COM;CODE_IRIS;typedebien_lite;nb_pieces;loyer_m2_median;nb_log;cle1
01288;012880000;m;5;12.96;1;01288-012880000-m-5
01288;012880000;m;7;11.575;2;01288-012880000-m-7
01289;012890101;a;1;16.67;1;01289-012890101-a-1
01289;012890101;a;2;8.98;3;01289-012890101-a-2
01289;012890101;a;3;8.350000000000001;2;01289-012890101-a-3
01289;012890101;a;4;8.274999999999999;2;01289-012890101-a-4
01289;012890101;a;5;5.640000000000001;2;01289-012890101-a-5
01289;012890101;m;5;8.26;1;01289-012890101-m-5
01289;012890102;a;1;10.86;5;01289-012890102-a-1
01289;012890102;a;2;11.0;1;01289-012890102-a-2
01289;012890102;a;3;10.37;2;01289-012890102-a-3
01289;012890102;m;4;11.5;1;01289-012890102-m-4
01290;012900000;a;3;10.7;1;01290-012900000-a-3
01291;012910000;m;4;9.01;2;01291-012910000-m-4
01296;012960000;a;2;7.1;1;01296-012960000-a-2
01296;012960000;a;3;6.6;1;01296-012960000-a-3
01301;013010000;a;2;9.08;1;01301-013010000-a-2
01301;013010000;a;3;8.22;5;01301-013010000-a-3
01301;013010000;a;4;7.6;4;01301-013010000-a-4
01301;013010000;m;4;7.86;1;01301-013010000-m-4
01303;013030000;a;1;14.57;6;01303-013030000-a-1
01303;013030000;a;3;7.91;1;01303-013030000-a-3
01303;013030000;a;4;7.23;1;01303-013030000-a-4
01304;013040000;a;1;10.83;3;01304-013040000-a-1
01304;013040000;a;2;9.34;2;01304-013040000-a-2
01304;013040000;a;3;8.19;7;01304-013040000-a-3
01304;013040000;a;4;5.82;6;01304-013040000-a-4
01305;013050000;a;1;9.68;3;01305-013050000-a-1
01305;013050000;a;2;9.125;4;01305-013050000-a-2
01305;013050000;a;4;5.265000000000001;2;01305-013050000-a-4
01305;013050000;m;1;10.29;1;01305-013050000-m-1
01306;013060000;a;2;6.57;3;01306-013060000-a-2
01306;013060000;a;3;8.085;2;01306-013060000-a-3
01306;013060000;a;4;8.6;1;01306-013060000-a-4
01307;013070000;a;4;7.44;1;01307-013070000-a-4
01307;013070000;m;3;7.4399999999999995;2;01307-013070000-m-3
01308;013080000;a;2;15.0;1;01308-013080000-a-2
01313;013130000;a;1;20.23;3;01313-013130000-a-1
01313;013130000;a;2;20.885;20;01313-013130000-a-2
01313;013130000;a;3;18.48;15;01313-013130000-a-3
01313;013130000;a;4;20.33;11;01313-013130000-a-4
01313;013130000;a;5;17.3;1;01313-013130000-a-5
01313;013130000;m;4;22.22;3;01313-013130000-m-4
01313;013130000;m;5;16.419999999999998;2;01313-013130000-m-5
01313;013130000;m;6;18.985;2;01313-013130000-m-6
01313;013130000;m;7;20.0;3;01313-013130000-m-7
01320;013200000;a;3;8.57;1;01320-013200000-a-3
01321;013210000;m;5;8.280000000000001;2;01321-013210000-m-5
01321;013210000;m;6;7.895;2;01321-013210000-m-6
01322;013220000;a;1;9.81;1;01322-013220000-a-1
01322;013220000;a;2;11.43;3;01322-013220000-a-2
01322;013220000;a;3;11.64;1;01322-013220000-a-3
01322;013220000;a;4;9.31;1;01322-013220000-a-4
01322;013220000;m;4;10.37;1;01322-013220000-m-4
01322;013220000;m;5;8.44;3;01322-013220000-m-5
01323;013230000;a;1;7.69;1;01323-013230000-a-1
01323;013230000;a;2;5.88;2;01323-013230000-a-2
01325;013250000;a;2;7.31;1;01325-013250000-a-2
01333;013330000;a;2;12.06;1;01333-013330000-a-2
01333;013330000;a;4;11.73;1;01333-013330000-a-4
01336;013360000;m;3;9.43;1;01336-013360000-m-3
01337;013370000;m;3;6.67;1;01337-013370000-m-3
01337;013370000;m;5;8.03;1;01337-013370000-m-5
01339;013390000;a;3;9.95;1;01339-013390000-a-3
01339;013390000;m;4;8.07;1;01339-013390000-m-4
01339;013390000;m;5;8.46;1;01339-013390000-m-5
01339;013390000;m;6;10.0;1;01339-013390000-m-6
01343;013430000;m;5;6.12;1;01343-013430000-m-5
01343;013430000;m;7;4.63;1;01343-013430000-m-7
01344;013440000;a;1;9.19;1;01344-013440000-a-1
01344;013440000;a;2;10.58;1;01344-013440000-a-2
01344;013440000;a;3;8.305;4;01344-013440000-a-3
01344;013440000;a;4;9.665;4;01344-013440000-a-4
01344;013440000;a;5;6.75;1;01344-013440000-a-5
01344;013440000;m;5;6.449999999999999;2;01344-013440000-m-5
01344;013440000;m;6;7.5;1;01344-013440000-m-6
01345;013450000;a;3;10.03;1;01345-013450000-a-3
01345;013450000;m;5;4.91;1;01345-013450000-m-5
01347;013470000;a;3;8.125;2;01347-013470000-a-3
01347;013470000;a;4;8.68;1;01347-013470000-a-4
01347;013470000;a;5;5.88;1;01347-013470000-a-5
01347;013470000;m;5;10.87;1;01347-013470000-m-5
01348;013480000;a;2;10.22;3;01348-013480000-a-2
01348;013480000;a;3;6.65;3;01348-013480000-a-3
01348;013480000;m;3;8.9;1;01348-013480000-m-3
01348;013480000;m;4;6.15;1;01348-013480000-m-4
01350;013500000;a;3;6.41;1;01350-013500000-a-3
01350;013500000;a;4;7.72;1;01350-013500000-a-4
01350;013500000;m;5;8.445;2;01350-013500000-m-5
01351;013510000;m;4;7.27;1;01351-013510000-m-4
01351;013510000;m;5;7.215;2;01351-013510000-m-5
01353;013530000;a;2;11.24;1;01353-013530000-a-2
01353;013530000;m;5;9.04;1;01353-013530000-m-5
01354;013540101;a;1;81.82;1;01354-013540101-a-1
01354;013540101;a;2;22.04;1;01354-013540101-a-2
01354;013540101;a;3;20.0;7;01354-013540101-a-3
01354;013540101;a;4;18.71;9;01354-013540101-a-4
01354;013540101;a;5;16.28;2;01354-013540101-a-5
01354;013540101;m;3;22.22;1;01354-013540101-m-3
01354;013540101;m;5;19.885;2;01354-013540101-m-5
01354;013540101;m;8;14.0;1;01354-013540101-m-8
01354;013540102;a;1;21.060000000000002;2;01354-013540102-a-1
01354;013540102;a;2;17.855;8;01354-013540102-a-2
01354;013540102;a;3;16.65;5;01354-013540102-a-3
01354;013540102;a;4;17.85;1;01354-013540102-a-4
01354;013540103;a;1;24.54;2;01354-013540103-a-1
01354;013540103;a;2;18.509999999999998;6;01354-013540103-a-2
01354;013540103;a;3;18.73;15;01354-013540103-a-3
01354;013540103;a;4;15.82;1;01354-013540103-a-4
01357;013570000;a;1;12.825;2;01357-013570000-a-1
01357;013570000;a;3;7.415;2;01357-013570000-a-3
01357;013570000;a;4;8.790000000000001;2;01357-013570000-a-4
01358;013580000;m;4;7.28;1;01358-013580000-m-4
01360;013600000;a;2;15.62;1;01360-013600000-a-2
01360;013600000;m;4;17.43;1;01360-013600000-m-4
01361;013610000;a;4;9.55;1;01361-013610000-a-4
01362;013620000;a;3;7.8;1;01362-013620000-a-3
01363;013630000;a;1;10.32;1;01363-013630000-a-1
01363;013630000;a;2;8.81;1;01363-013630000-a-2
01363;013630000;a;3;8.38;5;01363-013630000-a-3
01363;013630000;a;4;7.43;1;01363-013630000-a-4
01363;013630000;m;3;7.73;1;01363-013630000-m-3
01363;013630000;m;4;5.81;1;01363-013630000-m-4
01365;013650000;m;3;9.38;1;01365-013650000-m-3
01366;013660000;m;5;9.59;1;01366-013660000-m-5
01367;013670000;a;2;6.39;1;01367-013670000-a-2
01367;013670000;a;5;4.5;1;01367-013670000-a-5
01369;013690000;a;2;10.15;1;01369-013690000-a-2
01369;013690000;m;1;6.98;1;01369-013690000-m-1
01369;013690000;m;3;7.99;1;01369-013690000-m-3
01369;013690000;m;5;8.29;1;01369-013690000-m-5
01370;013700000;a;1;9.64;7;01370-013700000-a-1
01370;013700000;a;2;8.57;16;01370-013700000-a-2
01370;013700000;a;3;7.505;12;01370-013700000-a-3
01370;013700000;a;4;5.53;7;01370-013700000-a-4
01370;013700000;a;5;6.41;2;01370-013700000-a-5
01370;013700000;m;4;8.4;1;01370-013700000-m-4
01371;013710000;m;4;9.22;1;01371-013710000-m-4
01373;013730000;a;4;8.29;1;01373-013730000-a-4
01374;013740000;a;5;4.9;1;01374-013740000-a-5
01376;013760000;a;1;15.0;3;01376-013760000-a-1
01376;013760000;a;2;13.41;9;01376-013760000-a-2
01376;013760000;a;3;11.98;7;01376-013760000-a-3
01376;013760000;m;5;11.85;1;01376-013760000-m-5
01379;013790000;m;4;6.84;3;01379-013790000-m-4
01381;013810000;a;3;6.32;1;01381-013810000-a-3
01383;013830000;a;3;8.08;2;01383-013830000-a-3
01383;013830000;m;5;9.22;1;01383-013830000-m-5
01383;013830000;m;6;6.98;1;01383-013830000-m-6
01384;013840000;a;3;6.49;1;01384-013840000-a-3
01384;013840000;a;5;6.05;1;01384-013840000-a-5
01385;013850000;m;3;7.62;2;01385-013850000-m-3
01386;013860000;m;3;10.7;1;01386-013860000-m-3
01387;013870000;m;4;8.89;1;01387-013870000-m-4
01388;013880000;a;2;6.73;1;01388-013880000-a-2
01388;013880000;m;4;6.1;1;01388-013880000-m-4
01389;013890000;a;1;9.63;1;01389-013890000-a-1
01389;013890000;a;2;8.21;1;01389-013890000-a-2
01389;013890000;a;4;7.33;1;01389-013890000-a-4
01389;013890000;a;5;8.44;1;01389-013890000-a-5
01389;013890000;m;4;9.085;2;01389-013890000-m-4
01389;013890000;m;5;6.94;1;01389-013890000-m-5
01390;013900000;a;3;10.719999999999999;2;01390-013900000-a-3
01390;013900000;m;1;10.9;1;01390-013900000-m-1
01390;013900000;m;4;11.96;1;01390-013900000-m-4
01392;013920000;a;4;6.73;1;01392-013920000-a-4
01393;013930000;a;2;6.8;1;01393-013930000-a-2
01396;013960000;a;2;9.63;1;01396-013960000-a-2
01396;013960000;a;3;7.46;1;01396-013960000-a-3
01397;013970000;a;2;25.0;1;01397-013970000-a-2
01397;013970000;m;6;21.75;1;01397-013970000-m-6
01397;013970000;m;8;17.49;1;01397-013970000-m-8
01398;013980000;a;2;10.0;1;01398-013980000-a-2
01398;013980000;a;4;8.22;1;01398-013980000-a-4
01398;013980000;a;5;8.16;1;01398-013980000-a-5
01399;013990000;a;2;23.785;4;01399-013990000-a-2
01399;013990000;a;3;23.47;1;01399-013990000-a-3
01399;013990000;m;6;12.0;1;01399-013990000-m-6
01401;014010000;a;2;23.58;1;01401-014010000-a-2
01401;014010000;a;3;20.62;1;01401-014010000-a-3
01402;014020000;m;3;9.3;1;01402-014020000-m-3
01405;014050000;a;4;7.96;1;01405-014050000-a-4
01405;014050000;m;5;8.93;1;01405-014050000-m-5
01407;014070000;a;3;10.67;1;01407-014070000-a-3
01408;014080000;a;2;7.3;1;01408-014080000-a-2
01408;014080000;a;3;5.32;1;01408-014080000-a-3
01412;014120000;m;3;5.78;1;01412-014120000-m-3
01412;014120000;m;7;7.78;1;01412-014120000-m-7
01412;014120000;m;9;6.82;1;01412-014120000-m-9
01416;014160000;a;2;10.305;2;01416-014160000-a-2
01416;014160000;a;3;7.39;3;01416-014160000-a-3
01416;014160000;a;4;4.8;1;01416-014160000-a-4
01418;014180000;a;4;11.34;1;01418-014180000-a-4
01418;014180000;m;3;9.81;1;01418-014180000-m-3
01418;014180000;m;5;9.03;1;01418-014180000-m-5
01419;014190000;a;1;18.06;1;01419-014190000-a-1
01419;014190000;a;2;22.94;5;01419-014190000-a-2
01419;014190000;a;3;17.63;8;01419-014190000-a-3
01419;014190000;a;4;18.494999999999997;2;01419-014190000-a-4
01419;014190000;m;3;15.85;1;01419-014190000-m-3
01419;014190000;m;4;16.18;2;01419-014190000-m-4
01419;014190000;m;6;20.56;1;01419-014190000-m-6
01419;014190000;m;7;12.35;1;01419-014190000-m-7
01420;014200000;a;1;17.65;1;01420-014200000-a-1
01420;014200000;a;2;10.86;4;01420-014200000-a-2
01420;014200000;a;3;9.225000000000001;4;01420-014200000-a-3
01420;014200000;a;4;7.53;2;01420-014200000-a-4
01420;014200000;a;5;6.08;2;01420-014200000-a-5
01420;014200000;m;3;9.61;1;01420-014200000-m-3
01422;014220000;m;3;8.045;2;01422-014220000-m-3
01423;014230000;m;4;10.21;1;01423-014230000-m-4
01424;014240000;a;2;13.3;2;01424-014240000-a-2
01426;014260000;a;2;8.91;1;01426-014260000-a-2
01427;014270101;a;2;11.13;1;01427-014270101-a-2
01427;014270101;a;4;9.44;1;01427-014270101-a-4
01427;014270101;m;4;8.79;1;01427-014270101-m-4
01427;014270101;m;5;10.15;3;01427-014270101-m-5
01427;014270102;a;1;14.04;9;01427-014270102-a-1
01427;014270102;a;2;11.18;22;01427-014270102-a-2
01427;014270102;a;3;9.504999999999999;12;01427-014270102-a-3
01427;014270102;a;4;8.14;3;01427-014270102-a-4
01427;014270102;m;3;8.47;2;01427-014270102-m-3
01427;014270102;m;4;5.41;1;01427-014270102-m-4
01427;014270102;m;5;9.71;1;01427-014270102-m-5
01429;014290000;m;6;6.5;1;01429-014290000-m-6
01431;014310000;a;2;16.29;1;01431-014310000-a-2
01431;014310000;a;3;8.68;1;01431-014310000-a-3
01436;014360000;m;6;17.05;1;01436-014360000-m-6
01442;014420000;a;4;7.23;1;01442-014420000-a-4
01443;014430000;a;1;14.43;1;01443-014430000-a-1
01443;014430000;a;2;12.86;1;01443-014430000-a-2
01443;014430000;a;3;10.865;2;01443-014430000-a-3
01443;014430000;a;4;9.219999999999999;2;01443-014430000-a-4
01443;014430000;a;5;8.43;1;01443-014430000-a-5
01444;014440000;m;3;13.71;1;01444-014440000-m-3
01446;014460000;a;3;8.43;2;01446-014460000-a-3
01446;014460000;m;4;6.22;1;01446-014460000-m-4
01447;014470000;a;2;12.5;1;01447-014470000-a-2
01447;014470000;a;3;8.79;1;01447-014470000-a-3
01447;014470000;a;4;8.25;1;01447-014470000-a-4
01447;014470000;m;6;6.38;1;01447-014470000-m-6
01449;014490000;a;4;5.8;1;01449-014490000-a-4
01450;014500000;a;2;9.83;3;01450-014500000-a-2
01450;014500000;a;3;8.16;1;01450-014500000-a-3
01451;014510101;a;2;11.065000000000001;2;01451-014510101-a-2
01451;014510101;a;4;7.74;3;01451-014510101-a-4
01451;014510101;m;4;9.41;1;01451-014510101-m-4
01451;014510102;a;1;13.335;8;01451-014510102-a-1
01451;014510102;a;2;9.07;2;01451-014510102-a-2
01451;014510102;a;3;7.465;2;01451-014510102-a-3
01451;014510102;a;4;7.47;1;01451-014510102-a-4
01451;014510102;a;5;9.95;1;01451-014510102-a-5
01451;014510102;m;4;10.48;1;01451-014510102-m-4
01451;014510102;m;5;8.19;1;01451-014510102-m-5
01451;014510102;m;7;8.0;1;01451-014510102-m-7
01452;014520000;a;4;8.07;1;01452-014520000-a-4
01452;014520000;m;4;7.3;1;01452-014520000-m-4
01457;014570000;a;1;15.0;1;01457-014570000-a-1
01457;014570000;a;2;10.37;3;01457-014570000-a-2
01457;014570000;a;3;8.58;2;01457-014570000-a-3
01457;014570000;a;4;7.11;1;01457-014570000-a-4
01457;014570000;a;5;6.07;1;01457-014570000-a-5
01457;014570000;m;3;7.12;1;01457-014570000-m-3
01457;014570000;m;6;6.07;1;01457-014570000-m-6
02003;020030000;m;5;6.44;1;02003-020030000-m-5
02011;020110000;m;4;8.43;1;02011-020110000-m-4
02028;020280000;a;2;6.16;4;02028-020280000-a-2
02028;020280000;m;2;9.6;1;02028-020280000-m-2
02028;020280000;m;4;7.89;1;02028-020280000-m-4
02046;020460000;m;3;7.66;2;02046-020460000-m-3
02059;020590000;m;4;8.5;1;02059-020590000-m-4
02070;020700000;m;5;3.52;1;02070-020700000-m-5
02083;020830000;a;3;7.88;1;02083-020830000-a-3
02085;020850000;a;4;8.29;1;02085-020850000-a-4
02086;020860000;m;4;7.0;1;02086-020860000-m-4
02088;020880000;m;3;5.7;1;02088-020880000-m-3
02089;020890000;a;3;7.31;1;02089-020890000-a-3
02094;020940000;m;3;11.44;1;02094-020940000-m-3
02095;020950000;m;2;8.0;4;02095-020950000-m-2
02095;020950000;m;3;7.46;3;02095-020950000-m-3
02095;020950000;m;5;6.0;1;02095-020950000-m-5
02099;020990000;m;7;7.69;1;02099-020990000-m-7
02103;021030000;m;2;12.0;1;02103-021030000-m-2
02103;021030000;m;3;9.48;1;02103-021030000-m-3
02103;021030000;m;4;7.38;1;02103-021030000-m-4
02103;021030000;m;6;6.25;1;02103-021030000-m-6
02106;021060000;m;5;7.34;2;02106-021060000-m-5
02111;021110000;a;1;11.67;1;02111-021110000-a-1
02111;021110000;a;2;8.33;1;02111-021110000-a-2
02114;021140000;a;3;9.21;1;02114-021140000-a-3
02114;021140000;m;2;12.61;1;02114-021140000-m-2
02114;021140000;m;5;6.67;1;02114-021140000-m-5
02119;021190000;m;5;7.18;1;02119-021190000-m-5
02128;021280000;a;3;6.42;1;02128-021280000-a-3
02133;021330000;m;4;6.24;1;02133-021330000-m-4
02135;021350000;m;6;6.11;1;02135-021350000-m-6
02143;021430000;a;2;5.8;1;02143-021430000-a-2
02154;021540000;m;4;7.56;1;02154-021540000-m-4
02163;021630000;a;1;14.875;6;02163-021630000-a-1
02163;021630000;a;2;12.91;8;02163-021630000-a-2
02163;021630000;a;3;10.74;4;02163-021630000-a-3
02163;021630000;a;4;7.43;2;02163-021630000-a-4
02163;021630000;l;4;6.89;1;02163-021630000-l-4
02163;021630000;m;5;8.33;1;02163-021630000-m-5
02165;021650000;a;1;13.5;2;02165-021650000-a-1
02166;021660000;m;3;8.33;1;02166-021660000-m-3
02168;021680101;a;1;14.004999999999999;16;02168-021680101-a-1
02168;021680101;a;2;12.475;24;02168-021680101-a-2
02168;021680101;a;3;9.16;19;02168-021680101-a-3
02168;021680101;a;4;7.66;4;02168-021680101-a-4
02168;021680101;m;3;15.59;1;02168-021680101-m-3
02168;021680201;a;1;12.14;1;02168-021680201-a-1
02168;021680201;a;2;12.879999999999999;8;02168-021680201-a-2
02168;021680201;a;3;10.225000000000001;4;02168-021680201-a-3
02168;021680201;a;4;10.815;2;02168-021680201-a-4
02168;021680201;m;5;8.4;1;02168-021680201-m-5
02168;021680301;a;1;16.75;5;02168-021680301-a-1
02168;021680301;a;2;17.52;4;02168-021680301-a-2
02168;021680301;a;3;8.16;1;02168-021680301-a-3
02168;021680401;a;1;11.89;2;02168-021680401-a-1
02168;021680401;a;2;11.73;3;02168-021680401-a-2
02168;021680401;a;3;10.17;5;02168-021680401-a-3
02168;021680401;a;4;9.485;4;02168-021680401-a-4
02168;021680401;a;5;9.01;1;02168-021680401-a-5
02168;021680601;a;2;13.175;4;02168-021680601-a-2
02168;021680601;a;3;11.57;1;02168-021680601-a-3
02168;021680701;m;4;9.77;2;02168-021680701-m-4
02173;021730101;a;4;8.45;1;02173-021730101-a-4
02173;021730201;a;1;12.355;2;02173-021730201-a-1
02173;021730201;a;2;9.12;9;02173-021730201-a-2
02173;021730201;a;3;7.525;2;02173-021730201-a-3
02173;021730201;a;4;6.34;1;02173-021730201-a-4
02173;021730201;a;5;5.05;1;02173-021730201-a-5
02173;021730201;m;3;7.61;8;02173-021730201-m-3
02173;021730201;m;4;7.085;2;02173-021730201-m-4
02173;021730301;m;3;6.01;1;02173-021730301-m-3
02174;021740000;m;3;10.2;1;02174-021740000-m-3
02180;021800000;m;6;2.58;1;02180-021800000-m-6
02184;021840000;m;3;8.08;1;02184-021840000-m-3
02184;021840000;m;4;6.35;1;02184-021840000-m-4
02186;021860000;a;2;10.8;1;02186-021860000-a-2
02186;021860000;a;3;9.35;1;02186-021860000-a-3
02186;021860000;a;5;6.38;1;02186-021860000-a-5
02186;021860000;m;2;9.65;1;02186-021860000-m-2
02186;021860000;m;4;9.62;1;02186-021860000-m-4
02187;021870000;a;1;14.83;1;02187-021870000-a-1
02187;021870000;a;2;13.44;1;02187-021870000-a-2
02191;021910000;a;3;7.55;2;02191-021910000-a-3
02203;022030000;a;2;8.54;1;02203-022030000-a-2
02209;022090000;m;3;11.8;1;02209-022090000-m-3
02215;022150000;m;3;11.0;1;02215-022150000-m-3
02237;022370000;m;2;9.36;1;02237-022370000-m-2
02238;022380000;m;2;10.98;2;02238-022380000-m-2
02238;022380000;m;3;5.23;1;02238-022380000-m-3
02239;022390000;m;3;7.36;1;02239-022390000-m-3
02242;022420000;a;2;11.11;1;02242-022420000-a-2
02242;022420000;m;4;6.91;1;02242-022420000-m-4
02243;022430000;a;2;9.09;1;02243-022430000-a-2
02243;022430000;m;4;8.0;1;02243-022430000-m-4
02243;022430000;m;5;7.805;2;02243-022430000-m-5
02245;022450000;a;1;33.33;1;02245-022450000-a-1
02245;022450000;a;2;14.18;1;02245-022450000-a-2
02245;022450000;m;4;9.27;1;02245-022450000-m-4
02255;022550000;m;6;6.29;1;02255-022550000-m-6
02260;022600000;m;4;9.03;1;02260-022600000-m-4
02267;022670000;m;2;10.55;1;02267-022670000-m-2
02268;022680000;m;5;7.43;1;02268-022680000-m-5
02273;022730000;m;7;4.19;1;02273-022730000-m-7
02274;022740000;m;3;5.17;1;02274-022740000-m-3
02279;022790000;m;7;4.14;1;02279-022790000-m-7
02280;022800000;m;6;5.91;1;02280-022800000-m-6
02282;022820000;a;3;7.34;3;02282-022820000-a-3
02282;022820000;m;4;8.62;1;02282-022820000-m-4
02287;022870000;a;2;11.055;2;02287-022870000-a-2
02287;022870000;a;3;10.25;1;02287-022870000-a-3
02288;022880000;m;4;6.235;2;02288-022880000-m-4
02288;022880000;m;5;5.3;1;02288-022880000-m-5
02290;022900000;a;1;13.79;2;02290-022900000-a-1
02290;022900000;a;2;10.88;1;02290-022900000-a-2
02290;022900000;a;3;11.475000000000001;2;02290-022900000-a-3
02290;022900000;a;4;7.43;3;02290-022900000-a-4
02290;022900000;m;3;10.36;1;02290-022900000-m-3
02291;022910000;m;5;8.33;1;02291-022910000-m-5
02292;022920000;a;3;11.35;2;02292-022920000-a-3
02292;022920000;m;4;9.72;1;02292-022920000-m-4
02292;022920000;m;5;8.63;1;02292-022920000-m-5
02294;022940000;m;6;6.9;1;02294-022940000-m-6
02298;022980000;m;6;6.0;1;02298-022980000-m-6
02302;023020000;a;2;11.12;1;02302-023020000-a-2
02303;023030000;m;5;8.42;1;02303-023030000-m-5
02304;023040000;a;2;9.83;5;02304-023040000-a-2
02304;023040000;a;3;8.21;4;02304-023040000-a-3
02304;023040000;a;4;6.0;1;02304-023040000-a-4
02304;023040000;a;5;7.705;2;02304-023040000-a-5
02304;023040000;m;2;8.33;1;02304-023040000-m-2
02304;023040000;m;6;6.28;2;02304-023040000-m-6
02305;023050000;a;2;10.5;5;02305-023050000-a-2
02305;023050000;a;3;7.535;6;02305-023050000-a-3
02305;023050000;a;5;6.27;1;02305-023050000-a-5
02306;023060000;m;3;7.5;1;02306-023060000-m-3
02307;023070000;a;1;10.22;1;02307-023070000-a-1
02307;023070000;a;2;12.9;5;02307-023070000-a-2
02307;023070000;a;3;8.425;4;02307-023070000-a-3
02307;023070000;a;5;7.52;1;02307-023070000-a-5
02307;023070000;m;3;8.47;2;02307-023070000-m-3
02315;023150000;m;5;10.83;1;02315-023150000-m-5
02322;023220000;m;5;5.66;1;02322-023220000-m-5
02329;023290000;m;5;7.39;1;02329-023290000-m-5
02338;023380000;a;3;7.29;1;02338-023380000-a-3
02338;023380000;a;4;6.47;1;02338-023380000-a-4
02338;023380000;m;4;6.18;2;02338-023380000-m-4
02338;023380000;m;5;7.06;1;02338-023380000-m-5
02340;023400201;m;4;7.27;1;02340-023400201-m-4
02349;023490000;m;3;7.66;1;02349-023490000-m-3
02352;023520000;m;3;6.56;1;02352-023520000-m-3
02355;023550000;m;3;8.59;1;02355-023550000-m-3
02356;023560000;a;4;6.6;1;02356-023560000-a-4
02359;023590000;a;2;11.26;1;02359-023590000-a-2
02359;023590000;a;3;9.71;1;02359-023590000-a-3
02360;023600000;a;3;8.33;1;02360-023600000-a-3
02360;023600000;m;3;8.33;1;02360-023600000-m-3
02361;023610000;a;3;6.92;2;02361-023610000-a-3
02371;023710000;a;2;11.594999999999999;2;02371-023710000-a-2
02374;023740000;a;2;9.195;2;02374-023740000-a-2
02374;023740000;a;3;8.29;2;02374-023740000-a-3
02381;023810101;a;2;20.0;1;02381-023810101-a-2
02381;023810201;a;2;28.57;1;02381-023810201-a-2
02383;023830000;m;2;7.59;1;02383-023830000-m-2
02383;023830000;m;4;6.49;1;02383-023830000-m-4
02389;023890000;a;2;10.12;1;02389-023890000-a-2
02389;023890000;m;2;11.5;1;02389-023890000-m-2
02389;023890000;m;3;8.12;1;02389-023890000-m-3
02389;023890000;m;4;9.41;2;02389-023890000-m-4
02397;023970000;a;2;8.31;1;02397-023970000-a-2
02397;023970000;a;3;10.0;1;02397-023970000-a-3
02407;024070000;m;3;8.09;1;02407-024070000-m-3
02408;024080101;a;3;7.459999999999999;2;02408-024080101-a-3
02408;024080101;a;4;8.23;6;02408-024080101-a-4
02408;024080102;a;3;8.77;1;02408-024080102-a-3
02408;024080103;a;1;12.34;3;02408-024080103-a-1
