INSEE_COM;LIBCOM;DEP;REG;ARR;CV;EPCI;NATURE_EPCI;ZE2020;UU2020
01175;Gorrevod;01;84;012;0117;200071371;CC;0059;01125
01177;Grand-Corent;01;84;012;0118;200071751;CA;8405;01000
01179;Grièges;01;84;012;0123;200070555;CC;0059;01000
01180;Grilly;01;84;013;0109;240100750;CA;8416;01000
01181;Groissiat;01;84;014;0114;200042935;CA;8425;01402
01183;Guéreins;01;84;012;0108;200070118;CC;8434;00451
01184;Hautecourt-Romanèche;01;84;012;0118;200071751;CA;8405;01000
01185;Plateau d'Hauteville;01;84;011;0110;200042935;CA;8404;01129
01187;Haut Valromey;01;84;011;0110;200040350;CC;8404;01000
01188;Illiat;01;84;012;0108;200070118;CC;8434;01000
01189;Injoux-Génissiat;01;84;014;0103;240100891;CC;8416;01000
01190;Innimond;01;84;011;0111;240100883;CC;8404;01000
01191;Izenave;01;84;014;0110;200042935;CA;8425;01000
01192;Izernore;01;84;014;0116;200042935;CA;8425;01203
01193;Izieu;01;84;011;0104;200040350;CC;8404;01000
01194;Jassans-Riottier;01;84;012;0121;200040590;CA;8434;00760
01195;Jasseron;01;84;012;0118;200071751;CA;8405;01000
01196;Jayat;01;84;012;0102;200071751;CA;8405;01119
01197;Journans;01;84;012;0107;200071751;CA;8405;01000
01198;Joyeux;01;84;011;0112;240100883;CC;8405;01000
01199;Jujurieux;01;84;014;0116;200029999;CC;8405;01121
01200;Labalme;01;84;014;0116;200029999;CC;8405;01000
01202;Lagnieu;01;84;011;0111;240100883;CC;8405;01204
01203;Laiz;01;84;012;0123;200070555;CC;0059;01126
01204;Le Poizat-Lalleyriat;01;84;014;0114;200042935;CA;8425;01000
01206;Lantenay;01;84;014;0110;200042935;CA;8425;01000
01207;Lapeyrouse;01;84;012;0122;200069193;CC;8405;01000
01208;Lavours;01;84;011;0104;200040350;CC;8404;01000
01209;Léaz;01;84;013;0120;240100750;CA;8416;01000
01210;Lélex;01;84;013;0120;240100750;CA;8416;01000
01211;Lent;01;84;012;0107;200071751;CA;8405;01000
01212;Lescheroux;01;84;012;0117;200071751;CA;8405;01000
01213;Leyment;01;84;011;0111;240100883;CC;8405;01000
01214;Leyssard;01;84;014;0116;200042935;CA;8425;01000
01215;Surjoux-Lhopital;01;84;014;0103;240100891;CC;8416;01000
01216;Lhuis;01;84;011;0111;240100883;CC;8404;01000
01219;Lompnas;01;84;011;0111;240100883;CC;8405;01000
01224;Loyettes;01;84;011;0111;240100883;CC;8421;01112
01225;Lurcy;01;84;012;0122;200070118;CC;8434;01000
01227;Magnieu;01;84;011;0104;200040350;CC;8404;01000
01228;Maillat;01;84;014;0114;200042935;CA;8425;01101
01229;Malafretaz;01;84;012;0102;200071751;CA;8405;01000
01230;Mantenay-Montlin;01;84;012;0117;200071751;CA;8405;01000
01231;Manziat;01;84;012;0117;200071371;CC;0059;01000
01232;Marboz;01;84;012;0118;200071751;CA;8405;01000
01233;Marchamp;01;84;011;0111;240100883;CC;8404;01000
01234;Marignieu;01;84;011;0104;200040350;CC;8404;01000
01235;Marlieux;01;84;012;0108;200069193;CC;8405;01000
01236;Marsonnas;01;84;012;0102;200071751;CA;8405;01000
01237;Martignat;01;84;014;0114;200042935;CA;8425;01000
01238;Massieux;01;84;012;0121;200042497;CC;8434;00760
01239;Massignieu-de-Rives;01;84;011;0104;200040350;CC;8404;01000
01240;Matafelon-Granges;01;84;014;0116;200042935;CA;8425;01000
01241;Meillonnas;01;84;012;0118;200071751;CA;8405;01000
01242;Mérignat;01;84;014;0116;200029999;CC;8405;01000
01243;Messimy-sur-Saône;01;84;012;0122;200070118;CC;8434;01000
01244;Meximieux;01;84;011;0112;240100883;CC;8405;01302
01245;Bohas-Meyriat-Rignat;01;84;012;0118;200071751;CA;8405;01000
01246;Mézériat;01;84;012;0123;200070555;CC;8405;01000
01247;Mijoux;01;84;013;0120;240100750;CA;8416;01000
01248;Mionnay;01;84;012;0122;200069193;CC;8421;01000
01249;Miribel;01;84;012;0113;240100800;CC;8421;00760
01250;Misérieux;01;84;012;0121;200042497;CC;8434;00760
01252;Mogneneins;01;84;012;0108;200070118;CC;8434;01000
01254;Montagnat;01;84;012;0107;200071751;CA;8405;01116
01255;Montagnieu;01;84;011;0111;240100883;CC;8405;01000
01257;Montanges;01;84;014;0103;240100891;CC;8416;01000
01258;Montceaux;01;84;012;0108;200070118;CC;8434;01000
01259;Montcet;01;84;012;0102;200071751;CA;8405;01000
01260;Le Montellier;01;84;011;0112;240100883;CC;8421;01000
01261;Monthieux;01;84;012;0122;200069193;CC;8421;01000
01262;Montluel;01;84;012;0112;240100610;CC;8421;00760
01263;Montmerle-sur-Saône;01;84;012;0108;200070118;CC;8434;00451
01264;Montracol;01;84;012;0102;200071751;CA;8405;01000
01265;Montréal-la-Cluse;01;84;014;0114;200042935;CA;8425;01203
01266;Montrevel-en-Bresse;01;84;012;0102;200071751;CA;8405;01119
01267;Nurieux-Volognat;01;84;014;0116;200042935;CA;8425;01000
01268;Murs-et-Gélignieux;01;84;011;0104;200040350;CC;8404;01000
01269;Nantua;01;84;014;0114;200042935;CA;8425;01124
01272;Neuville-les-Dames;01;84;012;0108;200069193;CC;8405;01000
01273;Neuville-sur-Ain;01;84;014;0116;200029999;CC;8405;01000
01274;Les Neyrolles;01;84;014;0114;200042935;CA;8425;01124
01275;Neyron;01;84;012;0113;240100800;CC;8421;00760
01276;Niévroz;01;84;012;0113;240100610;CC;8421;01000
01277;Nivollet-Montgriffon;01;84;011;0101;240100883;CC;8404;01000
01279;Oncieu;01;84;011;0101;240100883;CC;8405;01000
01280;Ordonnaz;01;84;011;0111;240100883;CC;8404;01000
01281;Ornex;01;84;013;0119;240100750;CA;8416;00653
01282;Outriaz;01;84;014;0110;200042935;CA;8425;01000
01283;Oyonnax;01;84;014;0115;200042935;CA;8425;01402
01284;Ozan;01;84;012;0117;200071371;CC;0059;01000
01285;Parcieux;01;84;012;0121;200042497;CC;8434;00760
01286;Parves et Nattages;01;84;011;0104;200040350;CC;8404;01000
01288;Péron;01;84;013;0120;240100750;CA;8416;01118
01289;Péronnas;01;84;012;0106;200071751;CA;8405;01501
01290;Pérouges;01;84;011;0112;240100883;CC;8405;01302
01291;Perrex;01;84;012;0123;200070555;CC;0059;01000
01293;Peyriat;01;84;014;0116;200042935;CA;8425;01000
01294;Peyrieu;01;84;011;0104;200040350;CC;8404;01000
01295;Peyzieux-sur-Saône;01;84;012;0108;200070118;CC;8434;01000
01296;Pirajoux;01;84;012;0118;200071751;CA;8405;01000
01297;Pizay;01;84;012;0112;240100610;CC;8421;01000
01298;Plagne;01;84;014;0103;240100891;CC;8416;01000
01299;Le Plantay;01;84;012;0107;200069193;CC;8405;01000
01301;Polliat;01;84;012;0102;200071751;CA;8405;01106
01302;Pollieu;01;84;011;0104;200040350;CC;8404;01000
01303;Poncin;01;84;014;0116;200029999;CC;8405;01000
01304;Pont-d'Ain;01;84;014;0116;200029999;CC;8405;01110
01305;Pont-de-Vaux;01;84;012;0117;200071371;CC;0059;01125
01306;Pont-de-Veyle;01;84;012;0123;200070555;CC;0059;01126
01307;Port;01;84;014;0114;200042935;CA;8425;01203
01308;Pougny;01;84;013;0120;240100750;CA;8416;01000
01309;Pouillat;01;84;012;0118;200071751;CA;8405;01000
01310;Prémeyzel;01;84;011;0104;200040350;CC;8404;01000
01311;Prémillieu;01;84;011;0110;200042935;CA;8404;01000
01313;Prévessin-Moëns;01;84;013;0119;240100750;CA;8416;00653
01314;Priay;01;84;014;0116;200029999;CC;8405;01000
01317;Ramasse;01;84;012;0118;200071751;CA;8405;01000
01318;Rancé;01;84;012;0122;200042497;CC;8434;01000
01319;Relevant;01;84;012;0122;200069193;CC;8405;01000
01320;Replonges;01;84;012;0117;200071371;CC;0059;01120
01321;Revonnas;01;84;012;0107;200071751;CA;8405;01123
01322;Reyrieux;01;84;012;0121;200042497;CC;8434;00760
01323;Reyssouze;01;84;012;0117;200071371;CC;0059;01000
01325;Rignieux-le-Franc;01;84;011;0112;240100883;CC;8405;01000
01328;Romans;01;84;012;0108;200069193;CC;8405;01000
01329;Rossillon;01;84;011;0104;200040350;CC;8404;01000
01330;Ruffieu;01;84;011;0110;200040350;CC;8404;01000
01331;Saint-Alban;01;84;014;0116;200029999;CC;8405;01000
01332;Saint-André-de-Bâgé;01;84;012;0117;200071371;CC;0059;01201
01333;Saint-André-de-Corcy;01;84;012;0122;200069193;CC;8421;01115
01334;Saint-André-d'Huiriat;01;84;012;0123;200070555;CC;0059;01000
01335;Saint-André-le-Bouchoux;01;84;012;0108;200069193;CC;8405;01000
01336;Saint-André-sur-Vieux-Jonc;01;84;012;0107;200071751;CA;8405;01000
01337;Saint-Bénigne;01;84;012;0117;200071371;CC;0059;01125
01338;Groslée-Saint-Benoit;01;84;011;0104;200040350;CC;8404;01000
01339;Saint-Bernard;01;84;012;0121;200042497;CC;8434;00760
01342;Sainte-Croix;01;84;012;0112;240100610;CC;8421;01000
01343;Saint-Cyr-sur-Menthon;01;84;012;0123;200070555;CC;0059;01000
01344;Saint-Denis-lès-Bourg;01;84;012;0106;200071751;CA;8405;01501
01345;Saint-Denis-en-Bugey;01;84;011;0101;240100883;CC;8405;01303
01346;Saint-Didier-d'Aussiat;01;84;012;0102;200071751;CA;8405;01000
01347;Saint-Didier-de-Formans;01;84;012;0121;200042497;CC;8434;00760
01348;Saint-Didier-sur-Chalaronne;01;84;012;0108;200070118;CC;8434;01127
01349;Saint-Éloi;01;84;011;0112;240100883;CC;8421;01000
01350;Saint-Étienne-du-Bois;01;84;012;0118;200071751;CA;8405;01000
01351;Saint-Étienne-sur-Chalaronne;01;84;012;0108;200070118;CC;8434;01000
01352;Saint-Étienne-sur-Reyssouze;01;84;012;0117;200071371;CC;0059;01000
01353;Sainte-Euphémie;01;84;012;0121;200042497;CC;8434;00760
01354;Saint-Genis-Pouilly;01;84;013;0119;240100750;CA;8416;00653
01355;Saint-Genis-sur-Menthon;01;84;012;0123;200070555;CC;0059;01000
01356;Saint-Georges-sur-Renon;01;84;012;0108;200069193;CC;8405;01000
01357;Saint-Germain-de-Joux;01;84;014;0103;240100891;CC;8416;01000
01358;Saint-Germain-les-Paroisses;01;84;011;0104;200040350;CC;8404;01000
01359;Saint-Germain-sur-Renon;01;84;012;0108;200069193;CC;8405;01000
01360;Saint-Jean-de-Gonville;01;84;013;0120;240100750;CA;8416;01000
01361;Saint-Jean-de-Niost;01;84;011;0111;240100883;CC;8421;01000
01362;Saint-Jean-de-Thurigneux;01;84;012;0122;200042497;CC;8434;01000
01363;Saint-Jean-le-Vieux;01;84;014;0116;200029999;CC;8405;01121
01364;Saint-Jean-sur-Reyssouze;01;84;012;0117;200071751;CA;8405;01000
01365;Saint-Jean-sur-Veyle;01;84;012;0123;200070555;CC;0059;01000
01366;Sainte-Julie;01;84;011;0111;240100883;CC;8405;01000
01367;Saint-Julien-sur-Reyssouze;01;84;012;0117;200071751;CA;8405;01000
01368;Saint-Julien-sur-Veyle;01;84;012;0123;200070555;CC;8405;01000
01369;Saint-Just;01;84;012;0107;200071751;CA;8405;01501
01370;Saint-Laurent-sur-Saône;01;84;012;0123;200070308;CA;0059;00554
01371;Saint-Marcel;01;84;012;0122;200069193;CC;8421;01000
01372;Saint-Martin-de-Bavel;01;84;011;0104;200040350;CC;8404;01000
01373;Saint-Martin-du-Frêne;01;84;014;0114;200042935;CA;8425;01101
01374;Saint-Martin-du-Mont;01;84;012;0107;200071751;CA;8405;01000
01375;Saint-Martin-le-Châtel;01;84;012;0102;200071751;CA;8405;01000
01376;Saint-Maurice-de-Beynost;01;84;012;0113;240100800;CC;8421;00760
01378;Saint-Maurice-de-Gourdans;01;84;011;0111;240100883;CC;8421;01107
01379;Saint-Maurice-de-Rémens;01;84;011;0101;240100883;CC;8405;01000
01380;Saint-Nizier-le-Bouchoux;01;84;012;0117;200071751;CA;8405;01000
01381;Saint-Nizier-le-Désert;01;84;012;0107;200069193;CC;8405;01000
01382;Sainte-Olive;01;84;012;0122;200069193;CC;8434;01000
01383;Saint-Paul-de-Varax;01;84;012;0108;200069193;CC;8405;01000
01384;Saint-Rambert-en-Bugey;01;84;011;0101;240100883;CC;8405;01000
01385;Saint-Rémy;01;84;012;0106;200071751;CA;8405;01108
01386;Saint-Sorlin-en-Bugey;01;84;011;0111;240100883;CC;8405;01204
01387;Saint-Sulpice;01;84;012;0102;200071751;CA;8405;01000
01388;Saint-Trivier-de-Courtes;01;84;012;0117;200071751;CA;8405;01000
01389;Saint-Trivier-sur-Moignans;01;84;012;0122;200069193;CC;8434;01000
01390;Saint-Vulbas;01;84;011;0111;240100883;CC;8405;01000
01391;Salavre;01;84;012;0118;200071751;CA;8405;01000
01392;Samognat;01;84;014;0116;200042935;CA;8425;01000
01393;Sandrans;01;84;012;0108;200069193;CC;8405;01000
01396;Sault-Brénaz;01;84;011;0111;240100883;CC;8405;01000
01397;Sauverny;01;84;013;0109;240100750;CA;8416;01000
01398;Savigneux;01;84;012;0122;200042497;CC;8434;01000
01399;Ségny;01;84;013;0120;240100750;CA;8416;01401
01400;Seillonnaz;01;84;011;0111;240100883;CC;8405;01000
01401;Sergy;01;84;013;0120;240100750;CA;8416;00653
01402;Sermoyer;01;84;012;0117;200071371;CC;0059;01000
01403;Serrières-de-Briord;01;84;011;0111;240100883;CC;8405;01000
01404;Serrières-sur-Ain;01;84;014;0116;200029999;CC;8405;01000
01405;Servas;01;84;012;0107;200071751;CA;8405;01000
01406;Servignat;01;84;012;0117;200071751;CA;8405;01000
01407;Seyssel;01;84;011;0110;200070852;CC;8416;00165
01408;Simandre-sur-Suran;01;84;012;0118;200071751;CA;8405;01000
01410;Sonthonnax-la-Montagne;01;84;014;0116;200042935;CA;8425;01000
01411;Souclin;01;84;011;0111;240100883;CC;8405;01000
01412;Sulignat;01;84;012;0108;200069193;CC;8405;01000
01415;Talissieu;01;84;011;0110;200040350;CC;8404;01000
01416;Tenay;01;84;011;0110;240100883;CC;8405;01000
01418;Thil;01;84;012;0113;240100800;CC;8421;01000
01419;Thoiry;01;84;013;0120;240100750;CA;8416;00653
01420;Thoissey;01;84;012;0108;200070118;CC;8434;01127
01421;Torcieu;01;84;011;0101;240100883;CC;8405;01000
01422;Tossiat;01;84;012;0107;200071751;CA;8405;01000
01423;Toussieux;01;84;012;0121;200042497;CC;8434;00760
01424;Tramoyes;01;84;012;0113;240100800;CC;8421;01000
01425;La Tranclière;01;84;012;0107;200071751;CA;8405;01000
01426;Val-Revermont;01;84;012;0118;200071751;CA;8405;01000
01427;Trévoux;01;84;012;0121;200042497;CC;8434;00760
01428;Valeins;01;84;012;0108;200069193;CC;8434;01000
01429;Vandeins;01;84;012;0102;200071751;CA;8405;01000
01430;Varambon;01;84;014;0116;200029999;CC;8405;01000
01431;Vaux-en-Bugey;01;84;011;0101;240100883;CC;8405;01000
01432;Verjon;01;84;012;0118;200071751;CA;8405;01000
01433;Vernoux;01;84;012;0117;200071751;CA;8405;01000
01434;Versailleux;01;84;012;0107;200069193;CC;8405;01000
01435;Versonnex;01;84;013;0109;240100750;CA;8416;01103
01436;Vesancy;01;84;013;0109;240100750;CA;8416;01000
01437;Vescours;01;84;012;0117;200071751;CA;8405;01000
01439;Vésines;01;84;012;0117;200071371;CC;0059;01000
01441;Vieu-d'Izenave;01;84;014;0110;200042935;CA;8425;01000
01443;Villars-les-Dombes;01;84;012;0122;200069193;CC;8405;01128
01444;Villebois;01;84;011;0111;240100883;CC;8405;01000
01445;Villemotier;01;84;012;0118;200071751;CA;8405;01000
01446;Villeneuve;01;84;012;0122;200042497;CC;8434;01000
01447;Villereversure;01;84;012;0118;200071751;CA;8405;01000
01448;Villes;01;84;014;0103;240100891;CC;8416;01000
01449;Villette-sur-Ain;01;84;012;0107;200069193;CC;8405;01104
01450;Villieu-Loyes-Mollon;01;84;011;0111;240100883;CC;8405;01117
01451;Viriat;01;84;012;0105;200071751;CA;8405;01501
01452;Virieu-le-Grand;01;84;011;0104;200040350;CC;8404;01000
01453;Arvière-en-Valromey;01;84;011;0110;200040350;CC;8404;01000
01454;Virignin;01;84;011;0104;200040350;CC;8404;01000
01456;Vongnes;01;84;011;0104;200040350;CC;8404;01000
01457;Vonnas;01;84;012;0123;200070555;CC;0059;01109
02001;Abbécourt;02;32;022;0203;200071785;CA;3220;02000
02002;Achery;02;32;022;0218;200071785;CA;3220;02000
02003;Acy;02;32;024;0217;240200477;CA;3221;02000
02004;Agnicourt-et-Séchelles;02;32;022;0211;240200469;CC;3214;02000
02005;Aguilcourt;02;32;022;0206;240200576;CC;3214;02000
02006;Aisonville-et-Bernoville;02;32;025;0207;200071983;CC;3220;02000
02007;Aizelles;02;32;022;0206;240200592;CC;3214;02000
02008;Aizy-Jouy;02;32;024;0205;240200501;CC;3221;02000
02009;Alaincourt;02;32;023;0212;200040426;CC;3220;02000
02010;Allemant;02;32;024;0205;240200501;CC;3221;02000
02011;Ambleny;02;32;024;0220;200071991;CC;3221;02000
02012;Ambrief;02;32;024;0221;240200519;CC;3221;02000
02013;Amifontaine;02;32;022;0206;240200576;CC;3214;02000
02014;Amigny-Rouy;02;32;022;0203;200071785;CA;3220;02000
02015;Ancienville;02;32;024;0221;200071991;CC;3221;02000
02016;Andelain;02;32;022;0218;200071785;CA;3220;02402
02017;Anguilcourt-le-Sart;02;32;022;0218;200071785;CA;3220;02000
02018;Anizy-le-Grand;02;32;022;0209;200071769;CC;3214;02118
02019;Annois;02;32;023;0212;200071892;CA;3220;02000
02020;Any-Martin-Rieux;02;32;025;0208;240200600;CC;3217;02000
02021;Archon;02;32;025;0219;240200634;CC;3214;02000
02022;Arcy-Sainte-Restitue;02;32;024;0221;240200519;CC;3209;02000
02023;Armentières-sur-Ourcq;02;32;021;0221;200072031;CA;3209;02000
02024;Arrancy;02;32;022;0210;200043495;CA;3214;02000
02025;Artemps;02;32;023;0212;200071892;CA;3220;02000
02027;Assis-sur-Serre;02;32;022;0211;240200469;CC;3214;02000
02028;Athies-sous-Laon;02;32;022;0210;200043495;CA;3214;02403
02029;Attilly;02;32;023;0213;240200493;CC;3220;02000
02030;Aubencheul-aux-Bois;02;32;023;0201;240200493;CC;3220;02000
02031;Aubenton;02;32;025;0208;240200600;CC;3217;02000
02032;Aubigny-aux-Kaisnes;02;32;023;0212;200071892;CA;3220;02000
02033;Aubigny-en-Laonnois;02;32;022;0206;240200592;CC;3214;02000
02034;Audignicourt;02;32;024;0220;200071991;CC;3221;02000
02035;Audigny;02;32;025;0207;200071983;CC;3220;02000
02036;Augy;02;32;024;0205;240200501;CC;3221;02000
02037;Aulnois-sous-Laon;02;32;022;0209;200043495;CA;3214;02000
02038;Les Autels;02;32;025;0219;240200634;CC;3214;02000
02039;Autremencourt;02;32;022;0211;240200469;CC;3214;02000
02040;Autreppes;02;32;025;0219;240200444;CC;3217;02000
02041;Autreville;02;32;022;0203;200071785;CA;3220;02302
02042;Azy-sur-Marne;02;32;021;0204;200072031;CA;3209;02000
02043;Bagneux;02;32;024;0216;240200477;CA;3221;02000
02044;Bancigny;02;32;025;0219;240200444;CC;3214;02000
02046;Barenton-Bugny;02;32;022;0211;240200469;CC;3214;02000
02047;Barenton-Cel;02;32;022;0211;240200469;CC;3214;02000
02048;Barenton-sur-Serre;02;32;022;0211;240200469;CC;3214;02000
02049;Barisis-aux-Bois;02;32;022;0220;200071769;CC;3220;02000
02050;Barzy-en-Thiérache;02;32;025;0207;240200444;CC;3217;02000
02051;Barzy-sur-Marne;02;32;021;0204;200072031;CA;3209;02000
02052;Bassoles-Aulers;02;32;022;0209;200071769;CC;3221;02000
02053;Vallées en Champagne;02;32;021;0204;200072031;CA;3209;02000
02054;Bazoches-et-Saint-Thibaut;02;32;024;0205;240200501;CC;3221;02000
02055;Beaumé;02;32;025;0208;240200600;CC;3217;02000
02056;Beaumont-en-Beine;02;32;022;0203;200071785;CA;3220;02000
02057;Beaurevoir;02;32;023;0201;240200493;CC;3220;02000
02058;Beaurieux;02;32;022;0206;240200592;CC;3214;02000
02059;Beautor;02;32;022;0218;200071785;CA;3220;02402
02060;Beauvois-en-Vermandois;02;32;023;0213;240200493;CC;3220;02000
02061;Becquigny;02;32;023;0201;240200493;CC;3220;02000
02062;Belleau;02;32;021;0202;200072031;CA;3209;02000
02063;Bellenglise;02;32;023;0201;240200493;CC;3220;02000
02064;Belleu;02;32;024;0217;240200477;CA;3221;02404
02065;Bellicourt;02;32;023;0201;240200493;CC;3220;02000
02066;Benay;02;32;023;0212;200040426;CC;3220;02000
02067;Bergues-sur-Sambre;02;32;025;0207;240200444;CC;3217;02000
02068;Berlancourt;02;32;025;0211;240200444;CC;3214;02000
02069;Berlise;02;32;025;0219;240200634;CC;3214;02000
02070;Bernot;02;32;025;0207;200071983;CC;3220;02000
02071;Berny-Rivière;02;32;024;0220;200071991;CC;3221;02000
02072;Berrieux;02;32;022;0206;240200592;CC;3214;02000
02073;Berry-au-Bac;02;32;022;0206;240200576;CC;3214;02000
02074;Bertaucourt-Epourdon;02;32;022;0218;200071785;CA;3214;02000
02075;Berthenicourt;02;32;023;0212;200040426;CC;3220;02000
02076;Bertricourt;02;32;022;0206;240200576;CC;3214;02000
02077;Berzy-le-Sec;02;32;024;0217;240200477;CA;3221;02000
02078;Besmé;02;32;022;0220;200071769;CC;3221;02000
02079;Besmont;02;32;025;0208;240200600;CC;3217;02000
02080;Besny-et-Loizy;02;32;022;0209;200043495;CA;3214;02000
02081;Béthancourt-en-Vaux;02;32;022;0203;200071785;CA;3220;02000
02082;Beugneux;02;32;024;0221;240200519;CC;3209;02000
02083;Beuvardes;02;32;021;0205;200072031;CA;3209;02000
02084;Bézu-le-Guéry;02;32;021;0204;240200584;CC;3209;02000
02085;Bézu-Saint-Germain;02;32;021;0202;200072031;CA;3209;02000
02086;Bichancourt;02;32;022;0220;200071785;CA;3220;02000
02087;Bieuxy;02;32;024;0220;200071991;CC;3221;02000
02088;Bièvres;02;32;022;0210;200043495;CA;3214;02000
02089;Billy-sur-Aisne;02;32;024;0217;240200477;CA;3221;02108
02090;Billy-sur-Ourcq;02;32;024;0221;240200519;CC;3209;02000
02091;Blanzy-lès-Fismes;02;32;024;0205;240200501;CC;3221;02000
02093;Blérancourt;02;32;022;0220;200071769;CC;3221;02000
02094;Blesmes;02;32;021;0202;200072031;CA;3209;02401
02095;Bohain-en-Vermandois;02;32;023;0201;240200493;CC;3220;02201
02096;Bois-lès-Pargny;02;32;022;0211;240200469;CC;3214;02000
02097;Boncourt;02;32;022;0206;240200576;CC;3214;02000
02098;Bonneil;02;32;021;0204;200072031;CA;3209;02000
02099;Bonnesvalyn;02;32;021;0221;200072031;CA;3209;02000
02100;Bony;02;32;023;0201;240200493;CC;3220;02000
02101;Bosmont-sur-Serre;02;32;022;0211;240200469;CC;3214;02000
02102;Bouconville-Vauclair;02;32;022;0206;240200592;CC;3214;02000
02103;Boué;02;32;025;0207;240200444;CC;3220;02115
02104;Bouffignereux;02;32;022;0206;240200576;CC;3214;02000
02105;Bouresches;02;32;021;0202;200072031;CA;3209;02000
02106;Bourg-et-Comin;02;32;022;0206;240200592;CC;3214;02000
02107;Bourguignon-sous-Coucy;02;32;022;0220;200071769;CC;3221;02000
02108;Bourguignon-sous-Montbavin;02;32;022;0209;200071769;CC;3214;02000
02109;La Bouteille;02;32;025;0219;240200444;CC;3217;02000
02110;Braine;02;32;024;0205;240200501;CC;3221;02104
02111;Brancourt-en-Laonnois;02;32;022;0209;200071769;CC;3214;02000
02112;Brancourt-le-Grand;02;32;023;0201;240200493;CC;3220;02000
02114;Brasles;02;32;021;0202;200072031;CA;3209;02401
02115;Braye-en-Laonnois;02;32;022;0206;240200592;CC;3221;02000
02116;Braye-en-Thiérache;02;32;025;0219;240200444;CC;3217;02000
02117;Bray-Saint-Christophe;02;32;023;0212;200071892;CA;3220;02000
02118;Braye;02;32;024;0205;240200501;CC;3221;02000
02119;Brécy;02;32;021;0202;200072031;CA;3209;02000
02120;Brenelle;02;32;024;0205;240200501;CC;3221;02000
02121;Breny;02;32;024;0221;240200519;CC;3209;02000
02122;Brie;02;32;022;0218;200071785;CA;3214;02000
02123;Brissay-Choigny;02;32;023;0212;200040426;CC;3220;02000
02124;Brissy-Hamégicourt;02;32;023;0212;200040426;CC;3220;02000
02125;Brumetz;02;32;021;0221;200072031;CA;3209;02000
02126;Brunehamel;02;32;025;0219;240200634;CC;3214;02000
02127;Bruyères-sur-Fère;02;32;021;0205;200072031;CA;3209;02000
02128;Bruyères-et-Montbérault;02;32;022;0210;200043495;CA;3214;02000
02129;Bruys;02;32;024;0205;240200501;CC;3221;02000
02130;Bucilly;02;32;025;0208;240200600;CC;3217;02000
02131;Bucy-le-Long;02;32;024;0205;240200501;CC;3221;02000
02132;Bucy-lès-Cerny;02;32;022;0209;200043495;CA;3214;02000
02133;Bucy-lès-Pierrepont;02;32;022;0206;240200576;CC;3214;02000
02134;Buire;02;32;025;0208;240200600;CC;3217;02203
02135;Buironfosse;02;32;025;0219;240200444;CC;3217;02000
02136;Burelles;02;32;025;0219;240200444;CC;3217;02000
02137;Bussiares;02;32;021;0221;200072031;CA;3209;02000
02138;Buzancy;02;32;024;0221;240200519;CC;3221;02000
02139;Caillouël-Crépigny;02;32;022;0203;200071785;CA;3220;02000
02140;Camelin;02;32;022;0220;200071769;CC;3221;02000
02141;La Capelle;02;32;025;0219;240200444;CC;3217;02000
02142;Castres;02;32;023;0215;200071892;CA;3220;02000
02143;Le Catelet;02;32;023;0201;240200493;CC;3220;02000
02144;Caulaincourt;02;32;023;0213;240200493;CC;3220;02000
02145;Caumont;02;32;022;0203;200071785;CA;3220;02000
02146;Celles-lès-Condé;02;32;021;0204;200072031;CA;3209;02000
02148;Celles-sur-Aisne;02;32;024;0205;240200501;CC;3221;02000
02149;Cerizy;02;32;023;0212;200040426;CC;3220;02000
02150;Cerny-en-Laonnois;02;32;022;0210;200043495;CA;3214;02000
02151;Cerny-lès-Bucy;02;32;022;0209;200043495;CA;3214;02000
02152;Cerseuil;02;32;024;0205;240200501;CC;3221;02000
02153;Cessières-Suzy;02;32;022;0209;200043495;CA;3214;02000
02154;Chacrise;02;32;024;0221;240200519;CC;3221;02000
02155;Chaillevois;02;32;022;0209;200071769;CC;3214;02000
02156;Chalandry;02;32;022;0211;240200469;CC;3214;02000
02157;Chambry;02;32;022;0209;200043495;CA;3214;02403
02158;Chamouille;02;32;022;0210;200043495;CA;3214;02000
02159;Champs;02;32;022;0220;200071769;CC;3221;02000
02160;Chaourse;02;32;025;0219;240200634;CC;3214;02000
02162;La Chapelle-sur-Chézy;02;32;021;0204;240200584;CC;3209;02000
02163;Charly-sur-Marne;02;32;021;0204;240200584;CC;3209;02202
02164;Le Charmel;02;32;021;0205;200072031;CA;3209;02000
02165;Charmes;02;32;022;0218;200071785;CA;3220;02402
02166;Chartèves;02;32;021;0204;200072031;CA;3209;02000
02167;Chassemy;02;32;024;0205;240200501;CC;3221;02000
02168;Château-Thierry;02;32;021;0202;200072031;CA;3209;02401
02169;Châtillon-lès-Sons;02;32;022;0211;240200469;CC;3214;02000
02170;Châtillon-sur-Oise;02;32;023;0212;200040426;CC;3220;02000
02171;Chaudardes;02;32;022;0206;240200576;CC;3214;02000
02172;Chaudun;02;32;024;0221;240200519;CC;3221;02000
02173;Chauny;02;32;022;0203;200071785;CA;3220;02302
02174;Chavignon;02;32;024;0205;240200501;CC;3214;02000
02175;Chavigny;02;32;024;0216;240200477;CA;3221;02000
02176;Chavonne;02;32;024;0205;240200501;CC;3221;02000
02177;Chérêt;02;32;022;0210;200043495;CA;3214;02000
02178;Chermizy-Ailles;02;32;022;0206;240200592;CC;3214;02000
